ID,Effect,Estimate,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
529,z,-0.003636217,1.1619772001,1520,-0.003129336,0.9975035657,0.05,-2.282884604,2.2756121695
530,z,-0.036704447,1.1339632708,1520,-0.032368286,0.9741826032,0.05,-2.261002786,2.1875938915
531,z,-0.033521715,1.1365859555,1520,-0.029493339,0.9764750032,0.05,-2.262964517,2.1959210877
532,z,-0.014801839,1.1522813702,1520,-0.012845681,0.9897525971,0.05,-2.275031604,2.2454279264
533,z,-0.019049676,1.1486373509,1520,-0.016584587,0.986770197,0.05,-2.272131603,2.2340322505
534,z,-0.062830303,1.1138002329,1520,-0.056410747,0.9550220099,0.05,-2.24757832,2.1219177145
535,z,-0.005527823,1.1603153364,1520,-0.004764069,0.9961994621,0.05,-2.281516421,2.2704607752
536,z,-0.021547331,1.1465262462,1520,-0.018793578,0.9850082433,0.05,-2.270488271,2.2273936096
537,z,-0.025739353,1.1429973979,1520,-0.02251917,0.9820367758,0.05,-2.267758366,2.2162796598
538,z,-0.000764161,1.1645177587,1520,-0.000656204,0.9994765113,0.05,-2.284995919,2.2834675974
539,z,-0.005505618,1.1603339084,1520,-0.004744857,0.9962147888,0.05,-2.281530646,2.2705194091
540,z,-0.039959103,1.131371051,1520,-0.035319184,0.9718298636,0.05,-2.259172735,2.1792545297
541,z,-0.007552029,1.158546408,1520,-0.006518538,0.9947998514,0.05,-2.280070828,2.2649667704
542,z,-0.012372334,1.1543565146,1520,-0.010717949,0.9914498843,0.05,-2.276672549,2.2519278806
543,z,-0.007134653,1.1589073996,1520,-0.006156362,0.9950887729,0.05,-2.280361547,2.2660922403
544,z,-0.027034758,1.1419442937,1520,-0.023674323,0.9811154951,0.05,-2.26698808,2.2129185639
545,z,-0.013876115,1.1530664395,1520,-0.012034098,0.9903999897,0.05,-2.275645814,2.247893584
546,z,2.0068395913,2.1411517613,1520,0.9372710649,0.348768038,0.05,-2.193085069,6.2067642519
547,z,-0.002964268,1.1625697138,1520,-0.002549755,0.9979659267,0.05,-2.283374886,2.2774463498
548,z,-0.023144214,1.1451722627,1520,-0.020210246,0.9838783067,0.05,-2.26942928,2.2231408531
549,z,-0.000855258,1.1644369097,1520,-0.000734482,0.9994140642,0.05,-2.284928429,2.2832179124
550,z,-0.0586151,1.1165630305,1520,-0.052496007,0.958140375,0.05,-2.248782417,2.1315522159
551,z,-0.004467754,1.161246176,1520,-0.003847379,0.9969307483,0.05,-2.282282218,2.2733467101
552,z,-0.078411224,1.1020110977,1520,-0.071152844,0.9432854714,0.05,-2.240034547,2.0832120992
553,z,-0.007758909,1.1583629835,1520,-0.006698167,0.994656555,0.05,-2.279917916,2.2644000986
554,z,-0.003929375,1.161718853,1520,-0.00338238,0.9973017002,0.05,-2.282671007,2.2748122575
555,z,-0.016526018,1.1508063201,1520,-0.014360382,0.9885443515,0.05,-2.273862434,2.2408103981
556,z,-0.005692434,1.1601696287,1520,-0.004906553,0.9960857968,0.05,-2.281395222,2.270010355
557,z,-0.014642605,1.1524092265,1520,-0.012706081,0.989863954,0.05,-2.275123164,2.2458379532
558,z,-0.028152004,1.1410426124,1520,-0.024672176,0.9803196871,0.05,-2.266336655,2.2100326462
559,z,-0.025304658,1.1433577226,1520,-0.022131882,0.9823456593,0.05,-2.268030458,2.2174211408
560,z,-0.020313502,1.1475686126,1520,-0.01770134,0.9858794348,0.05,-2.271299071,2.230672067
561,z,-0.001001233,1.1643072577,1520,-0.000859939,0.9993139812,0.05,-2.284820088,2.2828176223
562,z,-0.058802647,1.1165515274,1520,-0.052664517,0.9580061314,0.05,-2.2489474,2.131342106
563,z,-0.011031969,1.1555170613,1520,-0.009547215,0.9923837935,0.05,-2.277608626,2.2555446878
564,z,-0.021825259,1.1462994899,1520,-0.019039753,0.9848118915,0.05,-2.270321411,2.2266708924
565,z,-0.005657058,1.1602013229,1520,-0.004875928,0.9961102277,0.05,-2.281422016,2.2701078998
566,z,-0.01499989,1.1521081041,1520,-0.013019516,0.989613931,0.05,-2.274889789,2.2448900089
567,z,-0.004944878,1.1608255808,1520,-0.004259794,0.996601745,0.05,-2.281934334,2.2720445774
568,z,-0.000514429,1.1647397914,1520,-0.000441668,0.9996476578,0.05,-2.28518171,2.2841528528
569,z,-0.017111196,1.150287501,1520,-0.014875582,0.9881333926,0.05,-2.273429935,2.2392075429
570,z,-0.006999709,1.159025094,1520,-0.006039307,0.9951821517,0.05,-2.280457463,2.2664580453
571,z,-0.004347517,1.1613526656,1520,-0.003743494,0.997013622,0.05,-2.282370863,2.2736758291
572,z,-0.003275113,1.1622957741,1520,-0.002817797,0.9977520964,0.05,-2.283148391,2.276598165
573,z,-0.057491908,1.117548489,1520,-0.051444665,0.9589779539,0.05,-2.249592226,2.1346084111
574,z,-0.007652353,1.1584546056,1520,-0.006605656,0.9947303541,0.05,-2.279991079,2.2646863736
575,z,-0.01189268,1.1547730124,1520,-0.010298717,0.9917843095,0.05,-2.277009866,2.2532245056
576,z,-0.047029054,1.125602187,1520,-0.041781239,0.9666785782,0.05,-2.25492691,2.1608688017
577,z,-0.116433887,1.075653995,1520,-0.10824474,0.9138158427,0.05,-2.22635707,1.9934892965
578,z,-0.011135198,1.1554308336,1520,-0.009637269,0.9923119557,0.05,-2.277542717,2.2552723218
579,z,-0.187286749,1.0313056918,1520,-0.181601586,0.8559196174,0.05,-2.210219586,1.8356460884
580,z,-0.002562034,1.1629250766,1520,-0.002203094,0.9982424756,0.05,-2.283669705,2.2785456375
581,z,-0.002207708,1.163238643,1520,-0.001897898,0.9984859466,0.05,-2.283930448,2.2795150316
582,z,-0.023490706,1.1449031137,1520,-0.020517637,0.983633136,0.05,-2.26924783,2.2222664179
583,z,-0.009863654,1.1565331472,1520,-0.008528639,0.9931963321,0.05,-2.27843339,2.2587060821
584,z,-0.043627,1.1283050684,1520,-0.038665961,0.9691617895,0.05,-2.256826628,2.1695726277
585,z,-0.018886068,1.1487960723,1520,-0.016439878,0.9868856232,0.05,-2.272279331,2.2345071952
586,z,-0.016693488,1.1506513377,1520,-0.014507859,0.9884267131,0.05,-2.273725902,2.2403389266
587,z,-0.008512856,1.1577046931,1520,-0.007353219,0.9941339982,0.05,-2.279380609,2.2623548979
588,z,-0.046294677,1.1261920036,1520,-0.041107268,0.967215779,0.05,-2.255349473,2.1627601198
589,z,-0.082437032,1.0985861033,1520,-0.075039209,0.9401933899,0.05,-2.23734214,2.0724680758
590,z,-0.007339563,1.158727581,1520,-0.006334157,0.9949469387,0.05,-2.280213737,2.2655346119
591,z,-0.101763037,1.0847763246,1520,-0.093810156,0.9252723272,0.05,-2.229579906,2.0260538324
592,z,-0.051023625,1.1224357079,1520,-0.045457949,0.9637482634,0.05,-2.25271035,2.1506631004
593,z,-0.001715442,1.1636743552,1520,-0.00147416,0.9988239847,0.05,-2.284292842,2.2808619587
594,z,-0.005279569,1.1605318315,1520,-0.004549267,0.9963708195,0.05,-2.281692828,2.2711336896
595,z,-0.007553435,1.1585401144,1520,-0.006519787,0.9947988552,0.05,-2.280059889,2.2649530196
596,z,-0.046943939,1.1256596216,1520,-0.041703493,0.9667405461,0.05,-2.254954454,2.1610665769
597,z,-0.025789972,1.1429590445,1520,-0.022564214,0.9820008514,0.05,-2.267733754,2.2161538095
598,z,-0.002489733,1.1629896215,1520,-0.002140804,0.9982921676,0.05,-2.283724011,2.2787445444
599,z,-0.080542602,1.1000316057,1520,-0.073218443,0.9416419236,0.05,-2.2382831,2.0771978966
600,z,-0.002997032,1.1625415608,1520,-0.002578,0.9979433942,0.05,-2.283352427,2.2773583627
601,z,-0.016829913,1.1505378723,1520,-0.014627865,0.9883309879,0.05,-2.273639762,2.2399799356
602,z,-0.001431394,1.1639260135,1520,-0.001229798,0.9990189247,0.05,-2.284502429,2.2816396409
603,z,-0.010726516,1.1557813859,1520,-0.009280748,0.9925963585,0.05,-2.277821653,2.2563686207
604,z,-0.339206645,0.9544238237,1520,-0.355404629,0.7223357932,0.05,-2.211333706,1.5329204157
605,z,-0.001092466,1.1642262565,1520,-0.000938362,0.9992514185,0.05,-2.284752435,2.2825675033
606,z,-0.012986621,1.1538279261,1520,-0.011255249,0.9910212771,0.05,-2.276249995,2.2502767539
607,z,-0.028377089,1.140820155,1520,-0.024874288,0.980158501,0.05,-2.266125384,2.2093712053
608,z,-0.030266862,1.1392603207,1520,-0.026567117,0.9788084884,0.05,-2.264955501,2.2044217772
609,z,-0.005365914,1.1604557491,1520,-0.004623971,0.9963112246,0.05,-2.281629935,2.2708981072
610,z,-0.022603962,1.1456392562,1520,-0.019730436,0.9842610007,0.05,-2.269805048,2.2245971246
611,z,-0.029584542,1.1397948718,1520,-0.025956023,0.9792958225,0.05,-2.265321717,2.2061526334
612,z,-0.008919046,1.1573522735,1520,-0.007706423,0.9938522365,0.05,-2.279095519,2.2612574276
613,z,-0.031824226,1.1379211397,1520,-0.027966987,0.9776921527,0.05,-2.263886027,2.2002375752
614,z,-0.001500084,1.1638647015,1520,-0.001288882,0.9989717905,0.05,-2.284450854,2.2814506856
615,z,-0.016478669,1.1508446478,1520,-0.014318761,0.9885775514,0.05,-2.273890266,2.2409329279
616,z,-0.019148709,1.148552148,1520,-0.016672042,0.9867004396,0.05,-2.272063509,2.2337660899
617,z,-0.011471373,1.1551417795,1520,-0.009930706,0.9920778767,0.05,-2.277311905,2.2543691592
618,z,1.8082218268,1.7274907472,1520,1.0467331474,0.2953890892,0.05,-1.580296036,5.1967396896
619,z,1.6513024588,1.4851284034,1520,1.1118920459,0.2663603996,0.05,-1.261815387,4.5644203041
620,z,1.537296956,1.3155617451,1520,1.1685479315,0.2427690546,0.05,-1.043211495,4.1178054074
621,z,-0.002010816,1.1634127818,1520,-0.001728377,0.9986211821,0.05,-2.284075133,2.2800535014
622,z,-0.002159309,1.1632815782,1520,-0.001856222,0.9985191938,0.05,-2.283966267,2.2796476498
623,z,-0.004143658,1.1615313572,1520,-0.003567409,0.9971540935,0.05,-2.282517512,2.2742301968
624,z,-0.013879868,1.1530658852,1520,-0.012037359,0.990397389,0.05,-2.275648479,2.2478887441
625,z,-0.012959881,1.1538531513,1520,-0.011231829,0.9910399594,0.05,-2.276272736,2.2503529733
626,z,-0.048622171,1.124374303,1520,-0.043243759,0.9655129029,0.05,-2.254111501,2.1568671585
627,z,-0.09090719,1.093010298,1520,-0.083171393,0.93372621,0.05,-2.234875211,2.0530608318
628,z,-0.0025752,1.162913563,1520,-0.002214438,0.998233426,0.05,-2.283660287,2.2785098868
629,z,-0.004988374,1.1607879154,1520,-0.004297404,0.9965717423,0.05,-2.281903948,2.2719271997
630,z,-0.005275261,1.1605353978,1520,-0.004545541,0.9963737923,0.05,-2.281695515,2.2711449934
631,z,-0.048488672,1.1246608926,1520,-0.043114038,0.965616292,0.05,-2.254540155,2.1575628106
632,z,1.3963287951,1.2255464186,1520,1.1393520261,0.2547358747,0.05,-1.007612261,3.8002698512
633,z,1.9768534072,2.0708163365,1520,0.9546251748,0.3399190714,0.05,-2.085106495,6.0388133096
634,z,1.0053062807,0.9375600265,1520,1.0722580446,0.2837743554,0.05,-0.833742005,2.8443545665
635,z,-0.015043023,1.1520671467,1520,-0.013057419,0.9895836967,0.05,-2.274852583,2.244766537
636,z,-0.010952876,1.1555891151,1520,-0.009478175,0.9924388675,0.05,-2.277670868,2.2557651166
637,z,-0.001888141,1.1635215436,1520,-0.001622782,0.9987054212,0.05,-2.284165798,2.2803895153
638,z,-0.005799849,1.1600751243,1520,-0.004999546,0.9960116122,0.05,-2.281317265,2.269717567
639,z,-0.012057756,1.1546327566,1520,-0.010442936,0.9916692642,0.05,-2.276899827,2.2527843142
640,z,-0.021086374,1.1469492036,1520,-0.018384749,0.9853343315,0.05,-2.270856956,2.2286842087
641,z,-0.000316471,1.1649157621,1520,-0.000271668,0.9997832757,0.05,-2.285328923,2.2846959814
642,z,-0.013641872,1.1532832746,1520,-0.011828726,0.9905638146,0.05,-2.275836898,2.2485531548
643,z,-0.00028445,1.1649442471,1520,-0.000244175,0.9998052086,0.05,-2.285352777,2.284783876
644,z,-0.008167743,1.1580066909,1520,-0.007053278,0.9943732707,0.05,-2.279627873,2.2632923871
645,z,-0.024184437,1.1443115801,1520,-0.021134486,0.9831411489,0.05,-2.268781253,2.2204123781
646,z,-0.007789696,1.1583347669,1520,-0.006724909,0.9946352221,0.05,-2.279893355,2.2643139641
647,z,-0.008655726,1.1575795545,1520,-0.007477436,0.9940349065,0.05,-2.279278017,2.2619665644
648,z,-0.013007058,1.1538103799,1520,-0.011273133,0.9910070108,0.05,-2.276236016,2.2502218991
649,z,-0.006428113,1.1595238014,1520,-0.005543752,0.9955774758,0.05,-2.280864094,2.268007869
650,z,1.6210874215,1.4453610569,1520,1.1215795622,0.262218397,0.05,-1.214025743,4.4562005864
651,z,1.9728041619,2.066158094,1520,0.9548176239,0.3398217551,0.05,-2.080018477,6.0256268009
652,z,-0.036303725,1.1343639282,1520,-0.032003596,0.9744733846,0.05,-2.261387964,2.1887805132
653,z,-0.001341953,1.1640050817,1520,-0.001152875,0.9990802901,0.05,-2.284568082,2.2818841763
654,z,-0.002539608,1.1629449397,1520,-0.002183773,0.9982578891,0.05,-2.283686241,2.2786070252
655,z,-0.003355926,1.1622241388,1520,-0.002887503,0.9976964878,0.05,-2.28308869,2.2763768374
656,z,-0.008457667,1.1577591245,1520,-0.007305204,0.994172301,0.05,-2.279432189,2.2625168556
657,z,-0.005258869,1.1605523956,1520,-0.00453135,0.9963851129,0.05,-2.281712465,2.2711947267
658,z,-0.050647872,1.1227504896,1520,-0.045110532,0.9640251322,0.05,-2.252952049,2.1516563061
659,z,-0.048234768,1.1248838369,1520,-0.042879776,0.9658030018,0.05,-2.254723561,2.1582540262
660,z,-0.034884321,1.1354380435,1520,-0.030723227,0.975494301,0.05,-2.262075464,2.1923068229
661,z,-0.003796806,1.1618359797,1520,-0.003267936,0.9973929977,0.05,-2.282768185,2.2751745735
662,z,-0.024551756,1.14399689,1520,-0.021461384,0.9828804245,0.05,-2.268531299,2.2194277864
663,z,-0.011934536,1.1547458743,1520,-0.010335205,0.9917552024,0.05,-2.276998489,2.2531294184
664,z,-0.023381284,1.1449815153,1520,-0.020420665,0.9837104792,0.05,-2.269292195,2.2225296267
665,z,-0.001211416,1.1641208988,1520,-0.001040627,0.9991698365,0.05,-2.284664723,2.2822418916
666,z,-0.03997681,1.1312804433,1520,-0.035337666,0.9718151289,0.05,-2.259012713,2.1790590924
667,z,-0.00845539,1.1577656369,1520,-0.007303197,0.9941739022,0.05,-2.279442687,2.2625319062
669,z,-0.114564801,1.0762726247,1520,-0.106445894,0.9152426284,0.05,-2.225701443,1.9965718401
670,z,-0.002820338,1.1626973271,1520,-0.002425686,0.9980649031,0.05,-2.283481273,2.2778405963
671,z,-0.006923369,1.1590941804,1520,-0.005973085,0.9952349795,0.05,-2.280516638,2.2666699005
672,z,-0.005138325,1.1606553232,1520,-0.004427089,0.9964682861,0.05,-2.281793816,2.271517166
673,z,-0.001322499,1.1640223693,1520,-0.001136146,0.999093636,0.05,-2.284582538,2.2819375399
674,z,-0.013319195,1.1535445919,1520,-0.01154632,0.9907890898,0.05,-2.276026802,2.2493884127
675,z,-0.031324794,1.1383512538,1520,-0.027517688,0.9780504446,0.05,-2.264230275,2.2015806864
676,z,-0.036669476,1.1340821307,1520,-0.032334056,0.9742098953,0.05,-2.261200961,2.1878620097
677,z,-0.082783692,1.0983929639,1520,-0.07536801,0.9399318288,0.05,-2.237309952,2.071742568
678,z,-0.00470511,1.161036579,1520,-0.004052508,0.9967671073,0.05,-2.282108444,2.2726982245
679,z,1.6620959114,1.5130541369,1520,1.0985039271,0.2721584737,0.05,-1.305798984,4.6299908067
680,z,-0.048462238,1.124458727,1520,-0.043098281,0.9656288503,0.05,-2.254117168,2.1571926915
681,z,-0.01924739,1.1484796669,1520,-0.016759017,0.9866310645,0.05,-2.272020016,2.2335252355
682,z,-0.005594743,1.160258071,1520,-0.004821981,0.9961532632,0.05,-2.281471013,2.2702815277
683,z,-0.035110639,1.135302831,1520,-0.030926232,0.9753324295,0.05,-2.26203656,2.1918152813
684,z,-0.00801914,1.1581384553,1520,-0.006924163,0.9944762698,0.05,-2.279737729,2.2636994496
685,z,-0.016864509,1.1505157847,1520,-0.014658216,0.9883067783,0.05,-2.273631032,2.2399020147
686,z,-0.020943193,1.1470466654,1520,-0.018258361,0.985435141,0.05,-2.270904949,2.2290185636
687,z,-0.167018784,1.0417739738,1520,-0.160321517,0.8726491126,0.05,-2.210485428,1.87644786
688,z,-0.005758754,1.1601162301,1520,-0.004963946,0.9960400118,0.05,-2.2813568,2.2698392917
689,z,-0.061961611,1.1138855794,1520,-0.05562655,0.9556466244,0.05,-2.246877038,2.1229538152
690,z,-0.221021826,1.0172606342,1520,-0.217271581,0.8280258629,0.05,-2.216404919,1.7743612666
691,z,-0.022090137,1.1460611836,1520,-0.019274832,0.9846243912,0.05,-2.270118845,2.2259385714
692,z,-0.061293321,1.1151127948,1520,-0.054966028,0.9561727521,0.05,-2.248615963,2.1260293204
693,z,-0.024511729,1.1440230158,1520,-0.021425905,0.9829087212,0.05,-2.268542518,2.2195190606
694,z,-0.044448412,1.1277716994,1520,-0.039412598,0.968566612,0.05,-2.256601823,2.1677049986
695,z,-0.029437475,1.1398954762,1520,-0.025824714,0.979400539,0.05,-2.265371988,2.2064970381
696,z,-0.022363493,1.1458560687,1520,-0.019516843,0.9844313622,0.05,-2.269989863,2.2252628765
697,z,-0.004997011,1.1607816639,1520,-0.004304867,0.9965657886,0.05,-2.281900322,2.2719063008
698,z,-0.047101631,1.1255112596,1520,-0.041849098,0.9666244909,0.05,-2.254821131,2.1606178683
699,z,-0.011514056,1.1551003782,1520,-0.009968013,0.9920481158,0.05,-2.277273378,2.2542452663
700,z,-0.127975831,1.0679602375,1520,-0.119832019,0.9046320533,0.05,-2.22280751,1.9668558471
701,z,-0.004010478,1.1616469325,1520,-0.003452407,0.9972458365,0.05,-2.282611036,2.2745900805
702,z,-0.078847408,1.1017727014,1520,-0.071564133,0.9429581994,0.05,-2.240003111,2.0823082947
703,z,-0.086936917,1.0955180432,1520,-0.079356901,0.9367591945,0.05,-2.235823945,2.0619501119
704,z,-0.092390475,1.0914089615,1520,-0.084652479,0.9325488239,0.05,-2.233217433,2.0484364836
705,z,-0.013592878,1.1533115571,1520,-0.011785955,0.9905979328,0.05,-2.275843382,2.2486576253
706,z,-0.007354863,1.1587161468,1520,-0.006347425,0.9949363548,0.05,-2.28020661,2.2654968827
707,z,-0.030696126,1.1388923946,1520,-0.026952613,0.9785010678,0.05,-2.264663068,2.2032708169
708,z,-0.004319225,1.1613770278,1520,-0.003719055,0.997033118,0.05,-2.282390359,2.2737519077
709,z,-0.076890566,1.1027060527,1520,-0.069728978,0.9444185491,0.05,-2.239877061,2.0860959297
710,z,-0.005946624,1.1599499457,1520,-0.005126621,0.9959102388,0.05,-2.281218499,2.2693252508
711,z,-0.002440665,1.1630325055,1520,-0.002098535,0.9983258876,0.05,-2.283759061,2.2788777307
712,z,-0.020591998,1.1473513245,1520,-0.017947421,0.9856831537,0.05,-2.271151351,2.2299673549
713,z,-0.005856813,1.1600251099,1520,-0.005048868,0.9959722661,0.05,-2.281276125,2.2695624981
714,z,-0.039918064,1.1313178323,1520,-0.035284571,0.9718574593,0.05,-2.259027306,2.1791911782
715,z,-0.049462146,1.1238496412,1520,-0.044011355,0.9649011332,0.05,-2.253922338,2.1549980462
716,z,-0.033390297,1.1366697507,1520,-0.029375548,0.9765689306,0.05,-2.262997466,2.1962168722
717,z,-0.008685868,1.1575561628,1520,-0.007503625,0.9940140139,0.05,-2.279262275,2.2618905397
718,z,-0.010806279,1.1557110917,1520,-0.009350329,0.9925408526,0.05,-2.277763532,2.2561509738
719,z,-0.018936557,1.1487470891,1520,-0.016484531,0.9868500063,0.05,-2.272233738,2.2343606243
720,z,-0.010615054,1.1558874684,1520,-0.009183467,0.9926739618,0.05,-2.277918274,2.2566881662
721,z,-0.006866003,1.1591417177,1520,-0.005923351,0.9952746549,0.05,-2.280552517,2.2668205118
722,z,-0.014488911,1.1525504404,1520,-0.012571173,0.9899715692,0.05,-2.275246464,2.2462686426
723,z,-0.015176417,1.1519547641,1520,-0.01317449,0.9894903108,0.05,-2.274765535,2.2444127023
724,z,-0.023988953,1.1444545895,1520,-0.020961035,0.9832794893,0.05,-2.268866285,2.220888379
725,z,-0.040416918,1.1309966473,1520,-0.035735666,0.9714978239,0.05,-2.258896148,2.1780623117
726,z,-0.001990907,1.1634302598,1520,-0.001711239,0.9986348544,0.05,-2.284089508,2.2801076944
727,z,-0.022783534,1.1454994623,1520,-0.019889607,0.9841340464,0.05,-2.269710411,2.2241433431
728,z,-0.003124373,1.1624282888,1520,-0.002687799,0.9978558022,0.05,-2.283257582,2.2770088358
729,z,-0.015407249,1.1517619858,1520,-0.013377112,0.989328683,0.05,-2.274618228,2.2438037305
730,z,-0.00194154,1.163473983,1520,-0.001668744,0.9986687543,0.05,-2.284125906,2.2802428248
731,z,-0.004580243,1.1611462991,1520,-0.003944587,0.9968532006,0.05,-2.282198796,2.2730383101
732,z,-0.026562886,1.1423899433,1520,-0.023252031,0.9814522871,0.05,-2.267390361,2.2142645888
733,z,-0.006334178,1.1596075762,1520,-0.005462346,0.9956424168,0.05,-2.280934486,2.2682661301
734,z,-0.006089245,1.1598232805,1520,-0.005250149,0.9958116955,0.05,-2.281112662,2.2689341729
735,z,-0.012262188,1.1544565096,1520,-0.010621611,0.9915267339,0.05,-2.276758545,2.2522341697
736,z,-0.006211992,1.1597160481,1520,-0.005356476,0.9957268735,0.05,-2.28102507,2.268601087
737,z,-0.024197414,1.1442933998,1520,-0.021146162,0.9831318365,0.05,-2.268758568,2.2203637405
738,z,-0.021079827,1.1469555944,1520,-0.018378939,0.985338966,0.05,-2.270862945,2.2287032912
739,z,-0.003332751,1.1622454715,1520,-0.00286751,0.9977124373,0.05,-2.283107359,2.2764418573
740,z,-0.015685305,1.1515140966,1520,-0.013621461,0.9891337699,0.05,-2.274410043,2.2430394334
741,z,-0.014005248,1.1529582164,1520,-0.01214723,0.9903097453,0.05,-2.275562665,2.2475521681
742,z,-0.027498274,1.1416095637,1520,-0.024087284,0.980786148,0.05,-2.266795014,2.2117984664
743,z,-0.009561148,1.1567944518,1520,-0.008265209,0.9934064768,0.05,-2.27864344,2.2595211435
744,z,-0.031271896,1.1383813272,1520,-0.027470492,0.9780880806,0.05,-2.264236366,2.2016925749
745,z,-0.007896302,1.15824581,1520,-0.006817467,0.9945613851,0.05,-2.279825471,2.2640328658
746,z,-0.029052319,1.1402438591,1520,-0.025479041,0.9796762108,0.05,-2.265670195,2.2075655557
747,z,-0.007624154,1.1584808484,1520,-0.006581165,0.9947498915,0.05,-2.280014356,2.2647660485
748,z,-0.025484127,1.1432042605,1520,-0.02229184,0.9822180837,0.05,-2.267908906,2.2169406526
749,z,-0.012956664,1.1538672674,1520,-0.011228903,0.9910422931,0.05,-2.276297208,2.2503838796
750,z,-0.015963872,1.1512753814,1520,-0.01386625,0.9889385073,0.05,-2.274220365,2.2422926197
751,z,-0.014448991,1.1525840132,1520,-0.012536172,0.9899994891,0.05,-2.275272399,2.2463744158
752,z,-0.008755024,1.1574924765,1520,-0.007563784,0.9939660233,0.05,-2.279206509,2.2616964616
753,z,-0.00659499,1.1593780223,1520,-0.005688386,0.9954620953,0.05,-2.280745022,2.2675550422
754,z,-0.004650514,1.1610845493,1520,-0.004005319,0.9968047518,0.05,-2.282147943,2.2728469149
755,z,-0.002711462,1.1627929276,1520,-0.002331853,0.9981397582,0.05,-2.28355992,2.2781369954
756,z,-0.007428672,1.1586494028,1520,-0.006411493,0.9948852455,0.05,-2.280149498,2.2652921541
757,z,-0.007104131,1.1589364388,1520,-0.006129871,0.9951099057,0.05,-2.280387985,2.266179724
758,z,-0.005154128,1.1606418722,1520,-0.004440757,0.9964573831,0.05,-2.281783235,2.2714749783
759,z,-0.003646041,1.1619690818,1520,-0.003137812,0.9974968038,0.05,-2.282878503,2.2755864216
760,z,-0.023089851,1.1452383384,1520,-0.020161612,0.983917097,0.05,-2.269504527,2.2233248249
761,z,1.1195148971,1.0460781811,1520,1.0702019384,0.2846983312,0.05,-0.932394561,3.1714243551
762,z,-0.013838456,1.1530941588,1520,-0.01200115,0.9904262721,0.05,-2.275662528,2.2479856145
763,z,2.0278152796,2.1976596734,1520,0.922715789,0.356301775,0.05,-2.282951115,6.338581674
764,z,-0.051650633,1.1219191763,1520,-0.046037749,0.9632862102,0.05,-2.252324168,2.149022902
765,z,-0.060415203,1.1151478931,1520,-0.054176852,0.9568013822,0.05,-2.24780669,2.1269762847
766,z,-0.044774665,1.1274354304,1520,-0.039713729,0.9683265714,0.05,-2.256268476,2.1667191451
767,z,-0.106447775,1.0815081228,1520,-0.098425313,0.9216075531,0.05,-2.227853982,2.0149584314
768,z,-0.054159471,1.1200075798,1520,-0.048356343,0.9614386042,0.05,-2.25108336,2.1427644178
769,z,-0.024507152,1.144044791,1520,-0.021421497,0.9829122368,0.05,-2.268580654,2.2195663493
770,z,-0.054149973,1.1199975318,1520,-0.048348297,0.9614450157,0.05,-2.251054153,2.1427542063
771,z,-0.012051711,1.1546340205,1520,-0.01043769,0.9916734496,0.05,-2.276896261,2.2527928383
772,z,-0.002215666,1.1632319044,1520,-0.00190475,0.9984804804,0.05,-2.283925188,2.279493856
773,z,-0.008535863,1.1576840158,1520,-0.007373224,0.9941180397,0.05,-2.279363058,2.2622913315
774,z,-0.027887497,1.1412041897,1520,-0.024436904,0.9805073195,0.05,-2.266389086,2.2106140913
775,z,-0.039044935,1.1320434945,1520,-0.034490667,0.9724904134,0.05,-2.259577582,2.1814877128
776,z,-0.249809787,1.000185332,1520,-0.249763498,0.8028039985,0.05,-2.211699233,1.7120796577
777,z,-0.045907245,1.1265101095,1520,-0.040751738,0.9674991666,0.05,-2.255586015,2.1637715245
778,z,-0.006761939,1.1592335009,1520,-0.005833112,0.995346642,0.05,-2.280628488,2.2671046112
779,z,1.6910149438,1.5504677499,1520,1.0906482537,0.2756005481,0.05,-1.350267723,4.7322976104
780,z,-0.054405681,1.1198468072,1520,-0.048583146,0.9612578842,0.05,-2.25101421,2.1422028484
781,z,-0.008870626,1.1573980278,1520,-0.007664283,0.9938858524,0.05,-2.279136848,2.2613955954
782,z,-0.014189928,1.1527961163,1520,-0.01230914,0.9901805908,0.05,-2.275429381,2.2470495245
783,z,-0.021414511,1.1466343146,1520,-0.018675972,0.9851020475,0.05,-2.27056743,2.2277384087
784,z,-0.017540153,1.1499231822,1520,-0.015253326,0.9878320802,0.05,-2.273144272,2.238063965
785,z,-0.071667827,1.1065567703,1520,-0.064766516,0.9483684179,0.05,-2.242207605,2.0988719505
786,z,-0.025464224,1.1432146569,1520,-0.022274228,0.9822321305,0.05,-2.267909396,2.2169809484
787,z,-0.028077133,1.14104373,1520,-0.024606535,0.9803720364,0.05,-2.266263976,2.2101097101
788,z,-0.009689741,1.1566799429,1520,-0.008377202,0.9933171374,0.05,-2.278547421,2.2591679381
789,z,-0.029235367,1.1401148108,1520,-0.025642476,0.9795458719,0.05,-2.265600111,2.2071293767
790,z,-0.013878072,1.1530587408,1520,-0.012035876,0.9903985718,0.05,-2.27563267,2.247876526
791,z,-0.002628075,1.1628668937,1520,-0.002259996,0.9981970818,0.05,-2.283621619,2.2783654688
792,z,-0.013121871,1.1537082317,1520,-0.011373648,0.9909268303,0.05,-2.276150462,2.2499067199
793,z,-0.035898369,1.1346208773,1520,-0.031639088,0.9747640254,0.05,-2.26148662,2.1896898814
